Movie,Summary,Genre,Emotion,4Emotion,PN,CS,Instrument
범죄와의전쟁,"Three individuals, including a man named Hyungbae, get into a black Toyota sedan parked outside a cafe. They are joined by a woman named Ikhyeon and a man named Jang Juim. Hyungbae impresses Jang Juim with his confident and assertive demeanor. Ikhyeon greets Hyungbae and they all depart in the car, driven by a man named Changwoo.",스릴러,-1,C,0,0,현악기
범죄와의전쟁,"A news report on the arrest of Choi Ik-hyun for assault and threats is shown on TV. The prosecution plans to request a warrant for his detention. The team watches the news and discusses their plans for the night. Inside the detention center, Choi Ik-hyun is writing a confession while a team member brings him a drink and asks about his situation. Choi Ik-hyun asks to make a phone call, but the team member hesitates.",스릴러,-2,C,0,0,음율타악기
범죄와의전쟁,"A junior colleague pours a drink for a senior colleague who is feeling down. The senior colleague wants a shot of whiskey, but the junior colleague thinks it's too much. The senior colleague insists on a high-end brand of whiskey. The junior colleague is intimidated and agrees to do whatever the senior colleague wants.",액션,-2,C,0,0,현악기
범죄와의전쟁,"During a protest, police throw tear gas while protesters respond with Molotov cocktails. In a barbershop, a man named Hyung-bae falls asleep while getting a shave. He is woken up by his friend Chang-woo who tells him about the ongoing protest. Hyung-bae heads to a hotel across the street and is followed by a man in his 20s. Hyung-bae enters a police station and is attacked by the man who breaks his arm.",액션,-4,D,0,1,현악기
범죄와의전쟁,"Hyung-bae and Ik-hyun discuss their recent run-ins with the law, with Hyung-bae revealing that he knows about Ik-hyun's involvement with a prosecutor. Hyung-bae becomes violent and forces Ik-hyun's head underwater in a bathhouse, but eventually releases him and suggests they work together to avoid getting caught. Ik-hyun reveals his plan to flee to the United States, and Hyung-bae warns him not to play games or risk becoming a disgrace to the organization.",드라마,-1,C,0,0,피아노
완득이,"A man named Wanduk is alone in a small and shabby church, praying for the death of a person named Dungju who he believes has not donated enough money to the church. He is interrupted by a Southeast Asian man named Hotsan who greets him. Wanduk repeats his request for Dungju's death and then stands up with a box of rice.",일상,4,A,1,1,피아노
완득이,"The input is a message containing violent and threatening language towards a teacher, questioning their ability to teach and suggesting murder as a solution.",일상,3,A,1,1,피아노
완득이,"Two people, Wan-deuk and Yoon-ha, sit on a bench overlooking a night view. Wan-deuk mentions that paper is not selling well and Yoon-ha asks why. Wan-deuk looks confused and Yoon-ha jokingly asks if he wrote her a letter. Wan-deuk reluctantly hands her a letter and Yoon-ha insists on reading it immediately. The letter describes how everything the writer sees reminds him of Yoon-ha.",로맨스,3,A,1,1,어쿠스틱기타
완득이,"Several officials, including Wan Deuk, are jumping rope and the sound is lively and rhythmic. Cut to Wan Deuk kicking a sandbag with a high kick. The director watches him and suggests sparring with someone from another gym.",일상,1,B,1,0,어쿠스틱기타
완득이,"A man named Wandeuk visits a multicultural classroom in a church on its opening day. He walks through a street filled with murals and sees a neighbor who used to be a painter. Inside the church, he sees people participating in various educational programs, including dance and Korean cooking. He also sees his family members teaching classes and managing the multicultural classroom. He imagines his mother living in a house, but it is hard to picture. The scene inside the classroom gradually becomes darker.",일상,2,B,1,0,피아노
완득이,"A person named 완득, who has a poor, disabled father and a Filipino mother, is in a bustling entertainment district. This situation creates the perfect conditions for running away from home.",드라마,-1,C,0,0,피아노
완득이,The input consists of a dialogue where someone comments on the appearance of a person named 완득이. The output describes the scene of 완득부 falling asleep and the image of 완득이 climbing a road being shown for a while.,드라마,-1,C,0,0,어쿠스틱기타
완득이,A manager tells someone not to wear gloves without permission and to improve their basic physical fitness through activities such as jumping rope and running. The manager then enters their office and holds onto a rope.,일상,1,B,1,0,키보드
완득이,"A person named Wanduk walks up a street and stops to look at something. Following his gaze, we see his mother carrying a lunchbox.",드라마,-1,C,0,0,피아노
완득이,"A rural bus is traveling on a quiet seaside road. A person named ""완득"" is sitting by the window at the back, while ""완득모"" is sitting diagonally in front of them. When ""완득모"" looks back, ""완득"" is staring out the window.",일상,3,A,1,1,피아노
완득이,"A mother and her son, Wan-deuk-mo, are sitting on a bench. Wan-deuk-mo has black shoes on his knees and pink shoes on his feet. The mother's tears fall onto the black shoes, which Wan-deuk-mo wipes with his sleeve. Later, Wan-deuk-mo thanks his mother and they sit together on the bus.",드라마,-1,C,0,0,피아노
완득이,"Two people, Wanduk and Wandukmo, are walking through a market and stop in front of a store. Wandukmo asks the owner how much a certain chicken costs and decides to buy it along with some pork. Wanduk disagrees and suggests they just buy the chicken because it's cheaper. Wandukmo reveals that their father likes this particular chicken. Wanduk silently observes the conversation.",일상,1,B,1,0,피아노
완득이,"A conflict arises and Hojeong reads a letter in one corner. Dongju observes that everything he sees resembles Hojeong, including clouds, flowers, and the moon.",로맨스,2,B,1,0,타악기
완득이,"A narration by a character named 완득 is heard over a few shots of a neighborhood. 완득 describes the neighborhood as a good place to hide from the world, but admits to being scared after hiding for too long. The character is unsure why they need to hide and has been hiding for a long time.",일상,3,A,1,1,키보드
완득이,A police officer asks a teacher if they are leaving. The teacher thinks to themselves if the officer is their sibling. The officer confirms their question.,코미디,2,B,1,0,피아노
국제시장,"Refugees climb up a net ladder and reach the deck of the Big Victory ship, where they pour in one by one. Soon, the deck is filled with refugees.",드라마,-1,C,0,0,현악기
국제시장,"A group of delinquents threaten two individuals, prompting them to run away. The delinquents chase after them.",코미디,3,A,1,1,타악기
국제시장,"A scene of a dance party between miners and nurses is shown on a full-screen placard. The dancers are awkward but stylish. Later, a man named Dalgoo notices a tall, expressionless German woman sitting at a table.",코미디,4,A,1,1,타악기
국제시장,A conversation between 영자 and 덕수 where 영자 asks why 덕수 isn't curious about her background. 덕수 responds with a sarcastic comment about why he should be curious. 영자 then asks why and 덕수 speculates about her being poor and having younger siblings to support. 영자 just laughs and 덕수 takes a deep breath before the conversation is interrupted by the voices of German cleaners nearby.,드라마,-1,C,0,0,어쿠스틱기타
국제시장,"The scene shows people running and injured victims, with narration from Na expressing concern for his mother and describing his peaceful surroundings. Youngja haggles with customers and aggressively tries to sell items. The street is chaotic and the military base is destroyed, but Na reflects on the fortunate circumstances of his child's upbringing.",드라마,-3,D,0,1,현악기
국제시장,"Two people, 덕수부 and 어린 덕수, move seats while holding hands. 어린 덕수 also holds hands with 막순. The camera captures a pretty flower embroidered on the end of 막순's sleeve.",드라마,-1,C,0,0,현악기
국제시장,"A command is given to the group to move and be alert. The group is identified as ""덕수부"". The tone is urgent and demanding. The language used is Korean.",드라마,-3,D,0,1,관악기
국제시장,"A request is made in English to Hyun Bong-hak. If they leave, everyone there will be killed by the Chinese army. General Edward does not respond.",드라마,-2,C,0,0,현악기
국제시장,"A father with a stern expression is seen in a photo, but his son, Deok-su, laughs at the sight of him. Deok-su pours himself a drink and mutters to himself.",드라마,-1,C,0,0,현악기
국제시장,"Korean miners in Germany prepare for work and enter an elevator to the mine. Two miners, Deok-su and Dal-gu, stand in the center with a somber expression. This contrasts with their hopeful demeanor seen earlier at the airport.",일상,4,A,1,1,현악기
국제시장,"Six coal-covered miners sit, unable to be distinguished from one another. They eat and drink from their lunch pails, some chewing bread and others potatoes. One miner, Duk-soo, stares blankly as he chews his bread.",일상,1,B,1,0,현악기
국제시장,An emergency phone rings in a tunnel and a German miner looks up in surprise as steam bursts from a gas pipe connection.,드라마,-4,D,0,1,관악기
국제시장,"A German administrator warns Korean miners of the dangers of their work, causing emotional distress for one miner named 영자. Despite the risks, 영자 insists that they will continue to work and even die if necessary. The German administrator is moved by 영자's determination and emotion.",드라마,-2,C,0,0,현악기
국제시장,"Two friends, Dal-gu and Deok-su, discuss their ability to climb a mountain. Deok-su reassures Dal-gu that they will not die. Dal-gu asks Deok-su about his wish, which is to marry a white horse, but Dal-gu corrects him and says he wants to become a father. Deok-su jokes about how he eats a whole fish during meals despite being the younger brother.",드라마,-2,C,0,0,현악기
국제시장,"In the input, characters are calling out to each other in a kitchen. The characters include a mother, an aunt, and a child named Deoksu. The child is excited to see his mother and aunt and embraces them.",일상,3,A,1,1,관악기
뷰티 인사이드,"Two people, Woojin and Isu, are walking together and stop when Isu sees her villa in the distance. Woojin doesn't want to let go of her hand. Isu asks for Woojin's phone number before they part ways. Isu waves goodbye to Woojin before entering her villa.",로맨스,2,B,1,0,현악기
뷰티 인사이드,"Two students, Woojin and Isu, enter a store where Woojin's mother is knitting. Woojin's mother welcomes them and Isu looks around at the knitting supplies. Woojin explains that he sometimes comes to the store to feel comforted. Isu admires a bracelet and Woojin chooses it for them to wear as a couple.",로맨스,3,A,1,1,현악기
뷰티 인사이드,"Two people, Isu and Woojin, rush to catch a bus. Isu sits down while Woojin jumps on the bus just before it leaves. Woojin is out of breath and Isu looks at him with concern. Woojin suggests they have breakfast together the next morning. Later, they share a sweet kiss outside Isu's house. In a subway, Woojin looks tired and receives a message from Isu with a photo of her wrist wearing a bracelet. Woojin smiles and looks at his own bracelet.",로맨스,2,B,1,0,현악기
뷰티 인사이드,"A woman named Lee Soo waits at a bus stop while checking her phone. She receives a disappointing call from her boss about a job opening. As she looks around, she sees a man named Woo Jin but doesn't recognize him. Woo Jin ignores a call and text from Lee Soo, leaving her disappointed. Lee Soo later sees job applicants and leaves the store with a customer, revealing Woo Jin's bracelet.",드라마,-1,C,0,0,피아노
뷰티 인사이드,"The input consists of a conversation between two people, where one expresses their feelings for the other but is not reciprocated. The scene then shifts to a mother starting her day at work and a character named ""우진"" going through their morning routine. The output is a brief summary of the input.",드라마,-1,C,0,0,피아노
뷰티 인사이드,"The abstract describes a man named Woojin and his daily routine, including waking up next to a woman, taking the bus, feeding a dog, and checking his appearance in various mirrors. Woojin seems to be self-conscious about his weight and appearance, but also has a playful and carefree side. The abstract ends with Woojin expressing uncertainty about how he ended up in his current state.",판타지,1,B,1,0,피아노
뷰티 인사이드,An old man wakes up next to a sleeping woman and covers her with a blanket before getting dressed. He fixes his pants with a string and tucks his shirt sleeves up. He watches the woman sleep before turning off his alarm and leaving the room. He checks his reflection in the mirror and leaves with a defeated expression.,일상,1,B,1,0,피아노
뷰티 인사이드,"A high school student wakes up on his 18th birthday to find himself bald. His mother takes him to her knitting shop and later reveals that he has been diagnosed with a terminal illness. He becomes a recluse and is unable to attend school, leading to his classmates avoiding him. He eventually comes to terms with his situation and accepts that he must live with a new identity.",일상,1,B,1,0,피아노
뷰티 인사이드,"Two friends, Sangbaek and Woojin, are drinking and laughing together. Sangbaek confesses his feelings for Woojin, but she rejects him. They get into a physical fight, but eventually make up and start a furniture business together. They toast to their partnership with cups of soup.",일상,1,B,1,0,피아노
뷰티 인사이드,"A customer, Woojin, visits a furniture store and is assisted by a saleswoman named Isu. They discuss the importance of finding furniture that fits the customer's body type and personal style. Isu shows Woojin various pieces of furniture and explains their unique features and history. Woojin becomes enamored with Isu and begins to sketch her and the furniture. The scene shifts to a future where Woojin has transformed his appearance and is excitedly preparing to go out.",로맨스,3,A,1,1,관악기
뷰티 인사이드,"A woman named 이수 is organizing furniture in a store when a customer comes in looking for a specific chair. She realizes that the furniture she is organizing belongs to someone named 우진. When the customer mentions that she bought a chair made of cherry wood, 이수 realizes that she knows the customer and apologizes for her confusion. As she is feeling flustered, her sister 은수 appears.",드라마,-1,C,0,0,피아노
뷰티 인사이드,"Two people, 이수 and 우진(08), are lying in bed together. They talk about their ages and how they change over time. They joke about going on a date and give each other advice on how to fall asleep. They both seem to care for each other and enjoy each other's company.",로맨스,1,B,1,0,피아노
뷰티 인사이드,"A woman named Isu wakes up next to a man named Woojin who is still asleep. She carefully gets out of bed to not wake him up and looks at his bathroom and closet. She tries on his glasses and measures her feet with a tool, feeling his struggles through the worn-out items. She then looks at his drawings and past memories on his computer while he wakes up and leaves the room.",일상,1,B,1,0,피아노
뷰티 인사이드,"A couple on a date in a run-down area discover an old instrument and play it together. They continue their date, including a scene at a tattoo parlor where the woman gets a heart tattoo. The man initially jokes about the pain, but they ultimately take a photo together with the completed tattoo.",로맨스,2,B,1,0,음율타악기
뷰티 인사이드,"A boy named Woojin is worried and calls his friend Isu, but he doesn't answer. Woojin leaves a voice message apologizing for a prank. Isu hears the message and gets up from bed. Woojin receives a text from Isu asking him to open the door, and they talk about their plans for the night. Later, Isu falls asleep and Woojin comforts her when she has a nightmare.",로맨스,1,B,1,0,관악기
퍼펙트게임,"Seo-hyung is trying to take away a record and schedule sheet, but Sung-tae is holding onto it tightly while drawing lines. Sung-tae explains that the schedule has been delayed due to continuous rain and if it continues, the pitchers for the Lotte Haetae Busan 3-game series will be affected. Seo-hyung is confused and Sung-tae explains that if the game is delayed for one more day, it will result in a match-up between Choi Dong-won and Sun Dong-yeol.",판타지,3,A,1,1,현악기
퍼펙트게임,A coach teaches a baseball player how to pitch in the rain. The coach uses various techniques to help the player improve. The scene overlaps with another of the team eating ramen in their dormitory. The coach uses a metaphor to explain the value of hard work and practice.,드라마,-1,C,0,0,피아노
퍼펙트게임,"A wife scolds her husband for wanting to play baseball, citing his father's poor living conditions despite being a successful basketball player. The husband insists he won't end up like his father. The wife threatens violence if he continues to pursue baseball. The husband runs away and encounters the wife again, but runs away again when she tries to talk to him.",드라마,-1,C,0,0,피아노
퍼펙트게임,"A hospital office worker opens a window and sees Dongwon, who asks to be moved to a better room. Dongwon struggles to speak and offers to pay for expensive food. The worker declines Dongwon's phone number and promises to handle everything. The worker stops Dongwon from writing down his number.",드라마,-1,C,0,0,피아노
퍼펙트게임,"Park Mansu hits a home run, tying the game in the 9th inning. The crowd erupts in cheers and screams. Mansu is emotional as he runs the bases. The game is now tied 2-2.",일상,2,B,1,0,피아노
퍼펙트게임,"Korea wins the world championship against Canada. The pitcher, Choi Dong-won, is praised for his impressive performance. Canada is unable to overcome Korea's strong defense. Korea celebrates their victory.",일상,2,B,1,0,키보드
퍼펙트게임,A person named 서형 turns their head and sees athletes around them who are all naked. 김용철 comes out of the shower with no clothes on and makes 서형 uncomfortable. 서형 becomes embarrassed and looks away while 김용철 becomes upset and covers himself.,코미디,2,B,1,0,어쿠스틱기타
퍼펙트게임,"Choi Dong-won walks confidently towards Dong-yeol, who is surprised by his determination but also worried. Dong-won walks through a narrow, dark hallway towards a bright baseball field with a tense expression. Despite being jeered by Canadian spectators, he calmly takes the mound and loosens up.",판타지,3,A,1,1,피아노
퍼펙트게임,"A chaotic scene unfolds as both sides engage in physical violence, with people being trampled and no one holding back. The situation escalates as riot police arrive and use force to control the situation. Two athletes attempt to flee but are caught in the crossfire, with a bus they are on being hit by a Molotov cocktail. The chaos is captured on camera, with one athlete's eyes reflecting the horror of the situation. Suddenly, the scene freezes and the viewer is brought back to reality.",액션,-3,D,0,1,타악기
퍼펙트게임,동원과 동열이 함께 뛰다가 동열이 동원에게 멈추라고 말한다.,일상,3,A,1,1,피아노
퍼펙트게임,"People like and respect Choi Dong-won, making you not yet the best pitcher in Korea. Dong-yeol: ...",드라마,-3,D,0,1,피아노
퍼펙트게임,Man-su and Dong-yeol are talking about why they are there at that time. Man-su says he is there because he wants to have a chance to go out someday. He also mentions that his wife has never seen him play professionally and his son doesn't even consider him a player. Dong-yeol is shocked by this revelation. Man-su brushes it off and mentions that his son is a statue and can't even write a postscript.,드라마,-1,C,0,0,피아노
퍼펙트게임,A wife confronts her husband about his obsession with baseball and lack of financial contribution to their family. The husband brushes off her concerns and reminds her that she used to like that he was a baseball player. The wife points out that this was before they had a child and that he has been playing professionally for six years without much success or financial gain. She questions if it is worth it for him to continue pursuing his dream.,드라마,-1,C,0,0,어쿠스틱기타
퍼펙트게임,"A person named Dongwon throws objects until the end, regardless of who or what they are. They claim ownership of their game and will see it through to the end. Despite the excitement, reporters are blocked from approaching them by team staff and players. The coach and coaches watch in shock as Dongwon is taken away.",드라마,-3,D,0,1,피아노
퍼펙트게임,"The players and coaches of the Deok Out team are surprised and watch Seon Dong-yeol and Kim Eung-ryong. Kim Eung-ryong shows Seon Dong-yeol a video tape with a surprising title. Seon Dong-yeol is shocked and looks back at Kim Eung-ryong, who advises him to win if he is going to fight and not regret it. Seon Dong-yeol nods and leaves, and a coach urgently speaks to the director.",드라마,-3,D,0,1,관악기
엽기적인그녀,A chaotic scene on a train where passengers are jostling and an old man is hit by debris. A woman wakes up her sleeping partner and the old man struggles to remove his wig. Passengers watch as the woman faints and the focus shifts to a man who denies being the woman's partner. The old man asks for help and the man reluctantly assists while being ridiculed by other passengers. The woman remains unconscious throughout the scene.,코미디,4,A,1,1,타악기
엽기적인그녀,"A woman confronts a man named 견우 about his actions the previous day. He hesitantly explains that he helped a drunk woman at a subway station and almost missed his train. As he speaks, a waiter interrupts with coffee. 견우's narration reveals his suspicion that the woman may be a gold digger. The woman mentions a previous incident involving the police and asks if she can trust him.",코미디,2,B,1,0,타악기
엽기적인그녀,"A soldier leads new recruits in formation on a train. A tense couple watches. The recruits are nervous and the soldier barks orders. The man tries to predict which foot the recruits will step with. The soldier orders the recruits to switch feet, causing frustration for the couple.",로맨스,2,B,1,0,피아노
엽기적인그녀,"A narration by a character named 견우 describes how they were raised as a girl by their parents, even though they were assigned male at birth. A flashback to a childhood photo shows 견우 dressed in feminine clothing with ribbons in their hair. 견우 explains that they believed they would eventually lose their female identity as they grew older, but instead they discovered the opposite was true.",드라마,-1,C,0,0,피아노
엽기적인그녀,A man carries a woman to an inn and the door creaks loudly as it opens. The innkeeper looks out the window and sees the man. The innkeeper has five sets of twins and a newspaper article about raising eagles. The innkeeper offers the man a room and the man agrees. The innkeeper leads the man to the fourth floor.,드라마,-1,C,0,0,피아노
엽기적인그녀,A boy named 견우 interrupts his mother's vacuuming to say goodbye before heading to his room. His mother questions him about where he's been and why he's wearing nice clothes. She hits him with the vacuum hose when he doesn't give her a satisfactory answer. 견우 narrates that he's being punished for a woman he met while drinking.,코미디,2,B,1,0,음율타악기
엽기적인그녀,A man takes care of a woman who is sick and helps her take medicine. He wipes her mouth and gives her water. He also notices her beauty and feels a strange sensation. The camera focuses on her body and the man's reactions. He wants to help her and smiles at her while she sleeps.,로맨스,3,A,1,1,피아노
엽기적인그녀,"A woman asks for water and other items from a man named 견우. 견우 apologizes for not having money to pay for a hotel and reveals he is a year younger than the woman. The woman asks for a toothbrush and toothpaste, and 견우 obediently provides them. The two have a strange connection and have been staying at the inn for two nights and three days.",코미디,2,B,1,0,음율타악기
엽기적인그녀,"A student named Gyung-woo anxiously awaits the arrival of his professor in a classroom. When the professor arrives, Gyung-woo is called out and questioned about a female student. He is then told to leave and is confused about the situation. Outside, he meets the female student who reveals that she told the professor that Gyung-woo was her father so she could leave to go to the hospital. Gyung-woo is shocked and the two engage in a playful chase, with a gyro drop falling in the background.",코미디,4,A,1,1,키보드
엽기적인그녀,"A man named 견우 is reading a manuscript titled ""Demolition Terminator"" and sees a warning that those who find it boring will have nightmares. He struggles to read the handwriting and asks the author to type it. The author is a scenario writer who takes him to a park to read her synopsis, which he finds difficult to follow. She also scolds a man for littering and wearing the same color as her clothes. The author is a tough woman who says goodbye to her time-traveling lover in the year 2137.",액션,-2,C,0,0,타악기
엽기적인그녀,"A man named 견우 sees a woman he likes and tells his friends she is his new girlfriend. He chases after her but runs away when she turns around. Meanwhile, there is news of a subway shutdown due to a suicide incident.",코미디,4,A,1,1,음율타악기
엽기적인그녀,A girl is on a subway and sees an old lady struggling with her luggage. She helps the old lady and misses her train. She tries to catch a bus but misses it and ends up taking a taxi. The taxi hits a sewage truck and she throws money at the driver and walks away. She ends up at a bar where a guy follows her out and tries to talk to her.,코미디,4,A,1,1,음율타악기
엽기적인그녀,A man named Gyenwoo is writing a letter while reflecting on his past experiences with a woman he met on a train. He expresses his feelings for her and his desire for their relationship to be more clear. They are hiking together and she challenges him to yell to a distant mountain peak.,로맨스,3,A,1,1,피아노
살인의추억,"A man named Seo Tae-yoon is searching through documents while facing a wall covered in related newspaper articles. A security guard suddenly enters and turns off all the lights before running to the next office. Outside, a civil defense training broadcast can be heard along with the sound of sirens. The broadcast announces a nighttime fire control training and mentions some households and buildings still need to be extinguished.",스릴러,-1,C,0,0,피아노
살인의추억,"A man named Park Myung-ja walks in the rain with an umbrella and a flashlight. He hears footsteps behind him and sees another set of footprints next to his own. He becomes scared and runs towards a factory, but the flashlight goes out and he hears a scream. The scene ends with darkness and the sound of rain.",범죄,-4,D,0,1,현악기
살인의추억,"Two men, Duman and Taeyoon, argue about a statement made earlier. Duman becomes violent and attacks Taeyoon, while their coworker Gwiok watches helplessly. The situation is interrupted by their boss, who enters with a rope and accuses Taeyoon of being involved in a recent crime.",스릴러,-1,C,0,0,현악기
살인의추억,"A person named Sohyun is lying down tied up with a shadowy figure sitting next to her. Sohyun is terrified and her eyes are fixed on the shadow's face. The shadow calmly approaches Sohyun and begins to strangle her. As Sohyun's life fades away, the lights in the nearby town also begin to go out. The scene is accompanied by a mix of emergency broadcasts and music.",범죄,-1,C,0,0,관악기
살인의추억,"A girl and a boy are at a place of memories. The boy asks the girl if she saw a man's face, but she can't remember it well. The girl tries to recall the man's appearance while the boy waits for her answer.",스릴러,-1,C,0,0,피아노
살인의추억,"A scene is described where a group of delinquents or criminals are being interrogated in a messy police office. The interrogation is not taking place in a separate interrogation room, but in the midst of the chaotic office. One suspect is described as having worn and then removed a hat, and having messy hair that is being pressed down by the detectives.",범죄,-2,C,0,0,키보드
살인의추억,"A man named Seo Tae-yoon is seen in a thick fog carrying a large bag and looking around. In the distance, there is a strange scarecrow near the field where Park Bo-hee's body was found. The scarecrow has a warning message that says ""If you don't repent, your body will rot and die.""",스릴러,-3,D,0,1,음율타악기
살인의추억,Two friends discuss the behavior of college students at MTs and their search for a missing person named Hyun-soon. They mention a detective named Seo Tae-yoon who attended a four-year university and may have information. They also express pity for the students who participate in such activities. The conversation is interrupted by the discovery of a small object by a person named Taeyoon.,스릴러,-2,C,0,0,음율타악기
살인의추억,"A group of friends discuss a radio program and a recent death. One friend, Haesil, cannot remember a song that played after one she requested. Another friend, Taeyoon, accuses Haesil of leaving during the program's broadcast time. The argument escalates and leads to a physical altercation. The group is interrupted by their class leader, who diffuses the situation.",스릴러,-3,D,0,1,음율타악기
살인의추억,A man switches off a cassette and sees a shadowy figure in the distance. The figure approaches with a flashlight and the man hides with two others. The man with the flashlight stops at the spot where a body was found and begins to masturbate. The man attacking him is hit in the face and falls back. The attacker tries to fight back but is knocked down. The flashlight man runs away and two others appear.,스릴러,-4,D,0,1,타악기
살인의추억,"A pill production line is being operated by hundreds of workers, with a foreman calling out for someone named Park Hae-il. Meanwhile, on the opposite side of the exit, Seo Tae-yoon is blocking the way. A young man with a clean appearance, Park Hae-il, walks towards them with a glint in his eye. He calmly faces Duman's piercing gaze and asks what's going on.",스릴러,-4,D,0,1,현악기
살인의추억,"Three individuals, Gwangho, Duman, and Taeyoon, are running through a foggy village at night. Taeyoon witnesses Duman and Gwangho and begins to chase after them. They end up near a sesame field where Gwangho is caught by Duman. Gwangho is scared and trembling, and Duman tries to calm him down. Duman asks Gwangho about the murder of a woman named Ihyangsook, and Gwangho seems to remember something.",스릴러,-4,D,0,1,현악기
살인의추억,"Two people, Duman and Seolyeong, are shown in different settings. Duman is seen staring at an empty desk while Seolyeong is on the phone with the police. Duman receives a call and Seolyeong asks to meet up. They meet in a field and have a tense conversation about their current situation. Seolyeong hands Duman a shopping bag and they exchange words before the scene ends.",드라마,-1,C,0,0,피아노
밀정,Kim Sang-ok laughs coldly as he counts bullets under the roof while hearing the voices of his neighbors. He tries to escape but his neighbors refuse to help him. The Japanese police retaliate and Kim Sang-ok is severely injured. He throws away his toe in front of him and faces his fate.,스릴러,-1,C,0,0,현악기
밀정,Kim Woojin warns Ju Dongseong to stay low and not attract attention if he wants to survive. Ju Dongseong expresses his difficulty in the situation.,스릴러,-4,D,0,1,타악기
밀정,"Kim Woo-jin and Lee Jeong-chul discuss their connections and potential business opportunities. Kim Woo-jin asks Lee Jeong-chul for introductions to powerful figures in Shanghai, and Lee Jeong-chul agrees to help in exchange for a drink. Kim Woo-jin also asks about Lee Jeong-chul's interest in business, but Lee Jeong-chul expresses a desire to take down their enemies instead.",스릴러,-4,D,0,1,현악기
밀정,"Tension rises as Kim Woo-jin and Hashimoto confront each other, with Hashimoto taking control and demanding identification. Despite initial hesitation, Kim Woo-jin stands his ground and a standoff ensues.",스릴러,-4,D,0,1,어쿠스틱기타
밀정,"A man named 이정출 waits in a dark alley with a large travel bag, and a shadow approaches. The boy 선길, who has grown into a young man, arrives and 이정출 hands him a bag with a bomb and money. 이정출 asks about the safety of someone named 단장, and 선길 tells him that they must move forward despite past failures. 이정출 bids farewell to 선길 and his eyes become moist as he watches the night sea.",스릴러,-1,C,0,0,현악기
밀정,"A series of events involving various characters, including Kim Sahui, Hasegawa, Kim Woojin, and others, unfolds. These events include a meeting between Kim Sahui and Hasegawa, a delivery of a note to Kim Woojin, and a tense encounter between Kim Woojin and Hasegawa's men. The story ends with a car accident involving Kim Woojin and Park Posu.",스릴러,-3,D,0,1,현악기
밀정,"Kim Woo-jin and Lee Jung-chul take shelter from the rain and go into an inn. They joke around and have a drink before going inside. Kim Woo-jin is cautious of Japanese intelligence agents and notices a suspicious black car. The car follows them and eventually causes a collision, injuring Lee Jung-chul and leaving Kim Woo-jin on the run.",스릴러,-4,D,0,1,현악기
밀정,"A group enters a movie studio, including Hashimoto and Hail-su. Kim Woo-jin and Park Po-su follow them. Kim Woo-jin sees Hashimoto and his group and becomes pale. Hwang Ee-seo is delivering lunch boxes to actors and staff when Hashimoto and Hail-su approach her. Kim Woo-jin witnesses them talking seriously and Hwang Ee-seo tells Hashimoto something before he leaves. Kim Woo-jin chases after Hwang Ee-seo, but she is stopped by Park Po-su and killed. Kim Woo-jin shoots and kills one of Hail-su's men.",스릴러,-3,D,0,1,현악기
밀정,"Four different individuals are described in various settings and situations, including transporting goats in a truck, traveling on a train, driving a car on a dirt road, and changing clothes in a train bathroom.",스릴러,-4,D,0,1,음율타악기
밀정,"Kim Woo-jin goes to the bathroom after his luggage gets wet. Jeong Chul looks for Kim Woo-jin urgently. Jo Hwa-ryeong wakes up and goes to the aisle, followed by Ruby and Lubick. Heo Cheol-ju and Sim Sang-bong smoke between the third-class and cargo compartments when Jeong Chul passes by and sees Kim Woo-jin entering the bathroom. They are surprised and hide reflexively. Kim Woo-jin cleans the wet part of his luggage with a dry cloth in the bathroom and leaves. When he opens the bathroom door, he meets Jeong Chul.",스릴러,-4,D,0,1,관악기
밀정,"Kim Woo-jin and Jo Hwa-ryung discuss meeting up at a new location in order to avoid being followed by Japanese police. They agree to meet at the Hwanggeumjeong Mokin Inn at 4 pm. Kim warns Jo not to talk to anyone else as he believes there may be undercover police on the train. Kim signals to Ruby to follow him out of the train, and Jo enters shortly after. Jo ignores Ruby and makes it clear he doesn't want to be seen talking to Kim. Kim becomes more frustrated with the situation.",스릴러,-4,D,0,1,관악기
밀정,"Kim Woo-jin and Cho Hae-ryung discuss changing meeting locations and avoiding unnecessary conversations due to potential Japanese police infiltration. Kim instructs Ruby to follow him out of the train and Cho arrives later, ignoring Kim's attempts to make eye contact.",스릴러,-4,D,0,1,타악기
밀정,Kim Woo-jin and Cho Hae-ryeong discuss their failed business venture and Cho expresses her desire to leave. Kim realizes that he was the problem and decides to part ways with Cho. He reveals that his motivation for the business was to seek revenge for his friend's death.,드라마,-1,C,0,0,음율타악기
밀정,"A group of soldiers and military dogs chase after Kim Woo-jin who is running away. Gunshots are fired and Kim Woo-jin falls and rolls. The soldiers and dogs catch up to him and the detective orders them to stop. Gunshots are heard from the mountain and Kim Woo-jin watches as birds fly away. Finally, Lee Jung-chul successfully runs down the mountain.",스릴러,-4,D,0,1,타악기
댄싱퀸,"A busy phone call is taking place in Jeong-cheol's office while Jeong-min records a TV show. Meanwhile, Jeong-hwa and Myeong-ae train hard at a gym. Jeong-min's interviews and a public service announcement shoot are also shown. X's are marked on an audition calendar. Laughter erupts in the audience during the TV show recording.",판타지,1,B,1,0,키보드
